time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
39.612796,353.56373400959643,352.7221421298542,32.793582916259766,33.11162567138672,-75.87837362637363,-0.02156043956043956,0.17248351648351648,-77.1145054945055,0.4958901098901099,-1.6673406593406594,-116.607666015625,-13.71002197265625,-2.96783447265625,-139.4500732421875,-10.009765625,-4.34112548828125,-28535,-28916
39.652763,361.51405655667605,360.0761756091981,32.793582916259766,33.1139030456543,-76.30958241758242,0.20841758241758243,-3.737142857142857,-75.89274725274726,0.9558461538461539,-6.137538461538462,-139.82391357421875,-11.8865966796875,-6.805419921875,-153.3050537109375,-6.65283203125,-3.7384033203125,-28532,-28951
39.654568,361.51405655667605,360.0761756091981,32.793582916259766,33.1139030456543,-76.30958241758242,0.20841758241758243,-3.737142857142857,-75.89274725274726,0.9558461538461539,-6.137538461538462,-139.82391357421875,-11.8865966796875,-6.805419921875,-153.3050537109375,-6.65283203125,-3.7384033203125,-28532,-28951
39.694581,368.87096571174783,367.3192383262704,32.79812240600586,33.11162567138672,-77.18637362637362,3.528725274725275,-4.110857142857143,-75.97898901098901,0.2730989010989011,-5.5697802197802195,-145.94268798828125,-5.63812255859375,-6.011962890625,-159.027099609375,-5.0811767578125,-2.84576416015625,-28725,-28842
39.734594,376.49501758187415,376.3310806010192,32.804931640625,33.1139030456543,-73.57859340659341,0.9342857142857143,-0.8552307692307692,-74.51287912087912,1.1355164835164837,3.6077802197802202,-153.14483642578125,-1.15203857421875,-3.8604736328125,-163.49029541015625,2.7313232421875,-1.9683837890625,-28442,-28967
39.7364,376.49501758187415,376.3310806010192,32.804931640625,33.1139030456543,-73.57859340659341,0.9342857142857143,-0.8552307692307692,-74.51287912087912,1.1355164835164837,3.6077802197802202,-153.14483642578125,-1.15203857421875,-3.8604736328125,-163.49029541015625,2.7313232421875,-1.9683837890625,-28642,-28734
39.776413,386.4932976928602,383.0981988076126,32.800392150878906,33.1207389831543,-75.9143076923077,3.888065934065934,-4.513318681318681,-75.35373626373627,3.6221538461538465,4.75767032967033,-150.1922607421875,2.7313232421875,-0.2288818359375,-178.7872314453125,2.838134765625,-3.7994384765625,-28495,-28762
39.87284,408.1394196207788,404.3722610277331,32.80266189575195,33.12985610961914,-72.82397802197802,-6.913714285714287,-0.09342857142857144,-72.90303296703297,-5.09545054945055,0.0574945054945055,-163.1927490234375,-1.129150390625,-1.922607421875,-152.13775634765625,-3.5858154296875,-0.5950927734375,-28495,-28762
39.874647,408.1394196207788,404.3722610277331,32.80266189575195,33.12985610961914,-72.82397802197802,-6.913714285714287,-0.09342857142857144,-72.90303296703297,-5.09545054945055,0.0574945054945055,-163.1927490234375,-1.129150390625,-1.922607421875,-152.13775634765625,-3.5858154296875,-0.5950927734375,-28659,-28899
39.91466,415.35216582551544,412.1325287205664,32.816280364990234,33.13441467285156,-74.7716043956044,0.35215384615384615,-2.220725274725275,-72.2705934065934,1.8110769230769233,3.8665054945054944,-168.35784912109375,-7.3699951171875,-2.2125244140625,-143.28765869140625,1.25885009765625,-2.60162353515625,-28528,-28818
